ano;id_aluno;id_escola;id_municipio;nome_municipio;sigla_uf;regiao;rede;serie;caderno;peso_aluno;mun_ctx_taxa_alfabetizacao;mun_ctx_media_portugues;mun_ctx_nivel_alfabetizacao;mun_ctx_percentual_participacao;mun_meta_2024;mun_meta_2030;mun_gap_projetado;mun_esforco_anual_requerido;uf_ctx_taxa_alfabetizacao;uf_ctx_media_portugues;uf_ctx_ranking_nacional;uf_meta_2030;escola_n_alunos_avaliados;mun_n_alunos_avaliados;mun_n_escolas;proficiencia;nao_alfabetizado;ibge_populacao;ibge_pib_per_capita;ibge_densidade_demografica;ibge_log_populacao
2024;51028843;60040731;5107909;Sinop;MT;Centro-Oeste;municipal;2;1;1,25;57,03;747,32;2,0;87,08500000000001;60,84;80,0;3,81;3,281;55,03;746,8;11,0;80,0;107;2552;24;787,86;0;216029,0;54326,26;28,69;12,2832
2024;43077972;60039539;4316907;Santa Maria;RS;Sul;municipal;2;4;1,0526316;65,32;748,4165;1,5;77,39500000000001;67,72;80,0;2,4;2,097;63,43;747,39;6,0;80,0;35;1686;71;733,3578064;1;282244,0;38732,53;145,98;12,5505
2024;31179791;60021894;3118601;Contagem;MG;Sudeste;municipal;2;9;1,08;53,73;744,5503;2,5;82,795;58,08;80,0;4,35;3,753;59,81;751,71;8,0;80,0;71;4601;77;702,81;1;649975,0;69375,58;3090,33;13,3847
2024;41108488;60033368;4101804;Araucária;PR;Sul;municipal;2;16;1,11;69,52;752,3693;3,0;83,525;71,19;80,0;1,67;1,497;73,12;757,21;2,0;80,0;71;1943;31;791,15;0;160038,0;212918,51;253,9;11,9832
2024;31053611;60022046;3166956;Serranópolis de Minas;MG;Sudeste;municipal;2;13;1,0;95,35;798,4554;5,0;95,82499999999999;80,0;80,0;-15,35;-2,193;59,81;751,71;8,0;80,0;26;26;1;805,75;0;4496,0;13627,89;8,02;8,4112
2024;41032368;60032547;4119905;Ponta Grossa;PR;Sul;municipal;2;5;1,04;75,79;757,4976;4,0;85,5;76,43;80,0;0,64;0,601;73,12;757,21;2,0;80,0;93;3191;85;768,21;0;372562,0;68668,64;150,72;12,8282
2024;29229386;60015320;2928802;Santo Estêvão;BA;Nordeste;municipal;2;8;1,0;32,65;723,4781;0,0;89,3;39,59;80,0;6,94;6,764;36,78;724,86;23,0;80,0;45;499;15;772,89;0;54940,0;23577,83;131,92;10,914
2024;51050960;60040695;5108402;Várzea Grande;MT;Centro-Oeste;municipal;2;13;1,03;47,94;738,94;2,0;90,815;53,18;80,0;5,24;4,58;55,03;746,8;11,0;80,0;57;3780;64;846,15;0;314627,0;44446,97;284,45;12,6591
2024;23003718;60009464;2307304;Juazeiro do Norte;CE;Nordeste;municipal;2;3;1,0;60,56;756,6707;2,5;96,15;63,78;80,0;3,22;2,777;84,46;795,68;1,0;80,0;88;2361;42;780,04;0;303004,0;21311,74;1006,91;12,6215
2024;13021165;60000673;1303700;Santo Antônio do Içá;AM;Norte;municipal;2;6;1,03;59,68;742,7835;1,0;87,98;63,05;80,0;3,37;2,903;52,2;736,47;13,0;80,0;81;555;11;633,5;1;30448,0;11635,48;1,99;10,3238
2024;21000828;60004332;2107506;Paço do Lumiar;MA;Nordeste;municipal;2;19;1,0;50,71;739,4564;2,0;83,975;55,54;80,0;4,83;4,184;56,43;749,92;10,0;80,0;53;1548;46;739,98;1;152306,0;10791,02;842,63;11,9337
2024;41114892;60033774;4118204;Paranaguá;PR;Sul;municipal;2;7;1,4;61,91;748,1479;3,0;80,02000000000001;64,89;80,0;2,98;2,584;73,12;757,21;2,0;80,0;37;1256;29;769,88;0;149819,0;102067,85;169,92;11,9172
2024;15037515;60002899;1503705;Itupiranga;PA;Norte;municipal;2;15;1,04;42,67;724,5942;1,0;83,805;48,62;80,0;5,95;5,333;48,38;733,29;17,0;80,0;88;486;8;724,4;1;52187,0;18774,64;6,5;10,8626
2024;15086693;60002492;1508308;Viseu;PA;Norte;municipal;2;16;1,25;34,28;723,8932;0,0;86,18;41,1;80,0;6,82;6,531;48,38;733,29;17,0;80,0;12;682;25;699,28;1;61970,0;14034,36;11,54;11,0344
2024;17014664;60004110;1707405;Esperantina;TO;Norte;municipal;2;16;1,3;40,82;729,56;1,0;82,465;47,0;80,0;6,18;5,597;43,72;734,29;20,0;80,0;20;99;3;740,55;1;7493,0;15907,78;18,8;8,9219
2024;43106413;60036770;4304606;Canoas;RS;Sul;municipal;2;8;1,0909091;53,16;738,7472;1,5;74,91;57,6;80,0;4,44;3,834;63,43;747,39;6,0;80,0;44;2553;67;768,5023518;0;359554,0;81119,1;2470,13;12,7926
2024;17000297;60004066;1718758;Rio Sono;TO;Norte;municipal;2;7;1,2;27,83;722,136;0,0;83,49000000000001;35,01;80,0;7,18;7,453;43,72;734,29;20,0;80,0;10;71;5;746,04;0;4798,0;31428,72;0,98;8,4762
2024;35167452;60027075;3548500;Santos;SP;Sudeste;municipal;2;17;1,2631579;55,93;744,2095;2,0;87,075;59,92;80,0;3,99;3,439;51,91;740,39;15,0;80,0;121;2275;36;736,1002719;1;429567,0;72076,57;1492,23;12,9705
2024;31183097;60020244;3170701;Varginha;MG;Sudeste;municipal;2;21;1,11;50,68;741,4143;3,0;86,47;55,51;80,0;4,83;4,189;59,81;751,71;8,0;80,0;80;1027;11;747,23;0;142802,0;70507,19;311,29;11,8692
2024;33146211;60024962;3304557;Rio de Janeiro;RJ;Sudeste;municipal;2;10;1,12;56,19;741,2373;2,5;84,625;60,14;80,0;3,95;3,401;52,13;737,3;14,0;80,0;54;43411;687;767,24;0;6729894,0;62179,64;5265,81;15,7221
2024;31188480;60019929;3168606;Teófilo Otoni;MG;Sudeste;estadual;2;5;1,05;54,27;742,898;2,5;88,38499999999999;55,57;80,0;1,3;3,676;59,81;751,71;8,0;80,0;110;1190;26;779,97;0;142571,0;24831,47;41,56;11,8676
2024;29217368;60017532;2927408;Salvador;BA;Nordeste;municipal;2;21;1,0;39,16;726,7501;0,0;85,995;45,52;80,0;6,36;5,834;36,78;724,86;23,0;80,0;21;12158;264;740,97;1;2568928,0;29856,34;3859,35;14,759
2024;42076923;60034455;4216602;São José;SC;Sul;municipal;2;6;1,22;65,4;750,2722;;;;;;;61,38;747,11;7,0;80,0;38;1883;40;779,39;0;289949,0;53718,66;1388,17;12,5775
2024;13033985;60001103;1302603;Manaus;AM;Norte;municipal;2;13;1,07;52,2;736,11;2,0;73,57;56,8;80,0;4,6;3,971;52,2;736,47;13,0;80,0;106;23125;327;780,7;0;2279686,0;55994,46;158,06;14,6395
2024;41131107;60033404;4104006;Campina Grande do Sul;PR;Sul;municipal;2;13;1,0;70,42;752,2106;3,5;87,695;71,94;80,0;1,52;1,369;73,12;757,21;2,0;80,0;100;698;12;751,31;0;49971,0;57468,67;71,93;10,8192
2024;50021555;60039837;5003702;Dourados;MS;Centro-Oeste;municipal;2;7;1,16;40,43;727,1128;1,5;83,005;46,65;80,0;6,22;5,653;47,45;735,95;18,0;80,0;102;3216;43;774,66;0;260640,0;77723,88;47,97;12,4709
2024;21023662;60004722;2106375;Maranhãozinho;MA;Nordeste;municipal;2;20;1,0;76,41;785,6398;4,5;94,85499999999999;76,95;80,0;0,54;0,513;56,43;749,92;10,0;80,0;25;122;4;826,92;0;14086,0;10412,04;14,46;9,553
2024;29248540;60017372;2931202;Taperoá;BA;Nordeste;municipal;2;2;1,0;38,83;725,9364;0,5;95,095;45,23;80,0;6,4;5,881;36,78;724,86;23,0;80,0;21;141;6;711,79;1;18571,0;13713,96;45,64;9,8294
2024;23026446;60007734;2312403;São Gonçalo do Amarante;CE;Nordeste;municipal;2;13;1,0;81,99;790,9425;5,0;97,69;80,0;80,0;-1,99;-0,284;84,46;795,68;1,0;80,0;135;999;18;708,81;1;57499,0;120147,71;52,34;10,9595
2024;43024892;60037922;4314803;Portão;RS;Sul;municipal;2;5;1,7142857;56,04;741,5347;1,0;83,215;60,02;80,0;3,98;3,423;63,43;747,39;6,0;80,0;31;317;11;705,058925;1;35237,0;51555,95;193,38;10,4699
2024;35374740;60025861;3550308;São Paulo;SP;Sudeste;estadual;2;11;1,1363636;50,16;738,0494;0,5;84,24000000000001;44,37;80,0;-5,79;4,263;51,91;740,39;15,0;80,0;91;94373;1110;693,3048444;1;11895578,0;89682,49;7387,69;16,2917
2024;29914092;60014619;2903201;Barreiras;BA;Nordeste;municipal;2;7;1,0;37,98;728,3763;0,0;83,91499999999999;44,47;80,0;6,49;6,003;36,78;724,86;23,0;80,0;44;1654;33;697,39;1;170667,0;55661,02;17,49;12,0475
2024;51005864;60040653;5105234;Lambari D'Oeste;MT;Centro-Oeste;municipal;2;13;1,16;87,13;764,83;3,5;89,61500000000001;80,0;80,0;-7,13;-1,019;55,03;746,8;11,0;80,0;48;58;2;705,71;1;4724,0;60164,9;3,08;8,4606
2024;42052632;60035840;4209102;Joinville;SC;Sul;municipal;2;16;1,28;65,94;751,7973;3,0;75,965;68,23;80,0;2,29;2,009;61,38;747,11;7,0;80,0;73;5308;89;827,93;0;654888,0;76067,78;449,3;13,3922
2024;42070224;60034898;4200200;Agrolândia;SC;Sul;municipal;2;12;1,11;81,23;761,3282;4,5;85,61500000000001;80,0;80,0;-1,23;-0,176;61,38;747,11;7,0;80,0;25;154;3;787,47;0;11491,0;43173,79;45,01;9,3494
2024;13017865;60001064;1303304;Novo Aripuanã;AM;Norte;estadual;2;17;1,0;72,32;755,225;3,5;79,935;80,0;80,0;7,68;1,097;52,2;736,47;13,0;80,0;61;252;7;738,53;1;24987,0;12475,97;0,52;10,1262
2024;31034962;60018809;3152501;Pouso Alegre;MG;Sudeste;estadual;2;21;1,0;46,87;741,5481;3,0;90,205;62,41;80,0;15,54;4,733;59,81;751,71;8,0;80,0;51;1194;22;761,42;0;160751,0;88342,88;240,51;11,9876
2024;35000559;60030062;3514403;Dracena;SP;Sudeste;municipal;2;20;1,0625;63,13;754,5714;3,0;94,91;65,9;80,0;2,77;2,41;51,91;740,39;15,0;80,0;32;327;7;693,3169753;1;46664,0;39757,07;88,64;10,7507
2024;32006887;60023110;3205002;Serra;ES;Sudeste;municipal;2;4;1,09;59,07;744,0729;2,0;85,22999999999999;62,54;80,0;3,47;2,99;67,93;753,72;3,0;80,0;68;6396;80;750,37;0;572274,0;65788,69;739,38;13,2574
2024;21011761;60004687;2105401;Itapecuru Mirim;MA;Nordeste;municipal;2;14;1,04;53,35;745,2002;2,5;95,18;57,76;80,0;4,41;3,807;56,43;749,92;10,0;80,0;23;772;21;711,42;1;62269,0;14291,67;42,21;11,0392
2024;32047563;60022488;3201704;Conceição do Castelo;ES;Sudeste;municipal;2;4;1,0;77,46;763,056;4,5;97,53999999999999;77,84;80,0;0,38;0,363;67,93;753,72;3,0;80,0;19;152;4;793,8;0;12448,0;28653,52;31,63;9,4294
2024;41077864;60033569;4106902;Curitiba;PR;Sul;municipal;2;12;1,22;70,41;753,0573;3,5;80,41499999999999;71,93;80,0;1,52;1,37;73,12;757,21;2,0;80,0;51;12923;183;794,7;0;1829225,0;65637,24;4024,84;14,4194
2024;41123692;60033668;4119509;Piraquara;PR;Sul;municipal;2;2;1,12;58,33;740,8072;2,0;85,25;61,92;80,0;3,59;3,096;73,12;757,21;2,0;80,0;74;1321;20;783,61;0;124934,0;15220,27;410,54;11,7355
2024;41124647;60033696;4125506;São José dos Pinhais;PR;Sul;municipal;2;13;1,3;67,19;748,7592;3,0;81,16499999999999;69,26;80,0;2,07;1,83;73,12;757,21;2,0;80,0;66;3798;57;796,01;0;345644,0;98245,49;279,16;12,7532
2024;31105205;60019914;3166709;Serra dos Aimorés;MG;Sudeste;municipal;2;20;1,0;51,8;741,6849;2,5;82,16499999999999;56,46;80,0;4,66;4,029;59,81;751,71;8,0;80,0;51;84;3;673,68;1;6936,0;22935,27;39,39;8,8446
2024;43013567;60036762;4304606;Canoas;RS;Sul;estadual;2;7;1,0714286;59,54;745,4293;1,5;74,91;57,6;80,0;-1,94;2,923;63,43;747,39;6,0;80,0;20;2553;67;760,6015851;0;359554,0;81119,1;2470,13;12,7926
2024;41085313;60032379;4121802;Ribeirão Claro;PR;Sul;municipal;2;20;1,19;74,58;761,9358;4,5;92,64;75,41;80,0;0,83;0,774;73,12;757,21;2,0;80,0;42;143;5;775,6;0;12770,0;47747,92;16,97;9,4549
2024;43074688;60038309;4316808;Santa Cruz do Sul;RS;Sul;municipal;2;10;1,1111111;64,84;748,6255;2,0;84,27;67,32;80,0;2,48;2,166;63,43;747,39;6,0;80,0;31;1032;37;689,8079079;1;138104,0;97003,84;161,4;11,8358
2024;35005415;60030530;3545803;Santa Bárbara d'Oeste;SP;Sudeste;municipal;2;11;1,08;54,63;743,0969;2,5;89,91;58,84;80,0;4,21;3,624;51,91;740,39;15,0;80,0;70;1579;31;712,8016848;1;189338,0;57061,93;663,08;12,1513
2024;16003511;60003786;1600303;Macapá;AP;Norte;municipal;2;15;1,05;43,33;734,2328;1,0;91,06;49,2;80,0;5,87;5,239;41,56;732,43;21,0;80,0;169;6536;104;764,47;0;487200,0;37912,27;62,14;13,0964
2024;15092671;60001922;1501402;Belém;PA;Norte;municipal;2;17;1,41;48,22;730,4555;1,0;74,905;53,42;80,0;5,2;4,54;48,38;733,29;17,0;80,0;65;8616;173;731,12;1;1398531,0;28984,74;1315,27;14,1509
2024;51012274;60040178;5105101;Juara;MT;Centro-Oeste;estadual;2;5;1,04;41,4;730,69;2,5;85,87;57,76;80,0;16,36;5,514;55,03;746,8;11,0;80,0;92;390;8;783,52;0;35899,0;51784,87;1,45;10,4885
2024;35306899;60030915;3534401;Osasco;SP;Sudeste;municipal;2;2;1,2380952;45,95;730,4882;1,0;85,66;51,47;80,0;5,52;4,864;51,91;740,39;15,0;80,0;88;6664;56;760,0627154;0;756952,0;157743,23;10411,79;13,5371
2024;31180800;60018573;3147709;Passa Tempo;MG;Sudeste;municipal;2;3;1,17;80,61;781,5002;4,5;96,84;80,0;80,0;-0,61;-0,087;59,81;751,71;8,0;80,0;64;89;2;747,75;0;8696,0;35712,4;19,1;9,0707
2024;52034724;60042057;5221403;Trindade;GO;Centro-Oeste;municipal;2;16;1,0;66,34;752,8217;3,5;91,595;68,56;80,0;2,22;1,951;66,74;752,15;4,0;80,0;46;1570;19;769,4;0;150858,0;24073,13;147,02;11,9241
2024;26067777;60012904;2608057;Jatobá;PE;Nordeste;municipal;2;2;1,0;76,14;764,2778;3,5;90,6;76,72;80,0;0,58;0,551;58,95;747,45;9,0;80,0;42;110;3;778,25;0;14463,0;12695,43;50,25;9,5794
2024;15019186;60002735;1501808;Breves;PA;Norte;municipal;2;8;1,0;44,0;730,2004;1,5;81,34;49,78;80,0;5,78;5,143;48,38;733,29;17,0;80,0;45;990;20;752,5;0;115051,0;13170,25;9,72;11,6531
2024;33112127;60025357;3304557;Rio de Janeiro;RJ;Sudeste;municipal;2;15;1,12;56,19;741,2373;2,5;84,625;60,14;80,0;3,95;3,401;52,13;737,3;14,0;80,0;72;43411;687;769,83;0;6729894,0;62179,64;5265,81;15,7221
2024;50033862;60039998;5000609;Amambai;MS;Centro-Oeste;municipal;2;15;1,08;42,01;732,3475;2,0;92,19;48,04;80,0;6,03;5,427;47,45;735,95;18,0;80,0;77;396;6;731,68;1;41414,0;58585,53;8,26;10,6314
2024;43020406;60039507;4308201;Flores da Cunha;RS;Sul;municipal;2;6;1,0;79,01;762,8497;3,0;90,77000000000001;79,15;80,0;0,14;0,141;63,43;747,39;6,0;80,0;19;279;13;747,4381541;0;31973,0;104347,04;99,2;10,3727
2024;31164776;60018707;3148608;Peçanha;MG;Sudeste;estadual;2;21;1,05;88,41;794,1393;3,0;88,66;67,16;80,0;-21,25;-1,201;59,81;751,71;8,0;80,0;44;110;4;688,54;1;17843,0;16448,19;17,32;9,7894
2024;23003153;60008942;2312908;Sobral;CE;Nordeste;municipal;2;17;1,07;98,74;840,1149;5,0;97,035;80,0;80,0;-18,74;-2,677;84,46;795,68;1,0;80,0;203;2307;34;887,2;0;215286,0;30605,47;88,67;12,2797
2024;21051466;60005698;2102309;Buriti Bravo;MA;Nordeste;municipal;2;1;1,0;31,4;719,6796;1,0;94,94;38,42;80,0;7,02;6,943;56,43;749,92;10,0;80,0;47;245;8;832,56;0;22940,0;13484,18;14,47;10,0407
2024;43092966;60038756;4320008;Sapucaia do Sul;RS;Sul;municipal;2;3;1,0416667;59,14;743,2512;1,5;85,86;62,6;80,0;3,46;2,98;63,43;747,39;6,0;80,0;112;1388;37;771,6017818;0;136542,0;34637,02;2245,91;11,8244
2024;52064354;60041348;5215231;Novo Gama;GO;Centro-Oeste;municipal;2;10;1,4;52,29;739,6349;2,0;86,94;56,87;80,0;4,58;3,959;66,74;752,15;4,0;80,0;32;986;23;793,07;0;107092,0;12605,82;489,41;11,5815
2024;23087755;60007866;2309102;Mulungu;CE;Nordeste;municipal;2;7;1,0;85,81;792,257;5,0;96,85;80,0;80,0;-5,81;-0,83;84,46;795,68;1,0;80,0;72;108;2;758,45;0;10993,0;13326,94;120,16;9,3051
2024;51045784;60040564;5108402;Várzea Grande;MT;Centro-Oeste;municipal;2;9;1,04;47,94;738,94;2,0;90,815;53,18;80,0;5,24;4,58;55,03;746,8;11,0;80,0;80;3780;64;845,21;0;314627,0;44446,97;284,45;12,6591
2024;29152254;60016453;2921054;Matina;BA;Nordeste;municipal;2;14;1,0;41,7;730,3265;1,0;93,10499999999999;47,77;80,0;6,07;5,471;36,78;724,86;23,0;80,0;82;127;4;812,59;0;10629,0;11596,67;14,37;9,2714
2024;33078707;60025480;3304904;São Gonçalo;RJ;Sudeste;municipal;2;5;1,38;45,67;732,2444;1,0;78,75999999999999;51,23;80,0;5,56;4,904;52,13;737,3;14,0;80,0;70;4415;87;738,36;1;960652,0;24008,37;4035,9;13,7754
2024;13034702;60001304;1302603;Manaus;AM;Norte;municipal;2;19;1,32;52,2;736,11;2,0;73,57;56,8;80,0;4,6;3,971;52,2;736,47;13,0;80,0;84;23125;327;787,5;0;2279686,0;55994,46;158,06;14,6395
2024;52034171;60041865;5221403;Trindade;GO;Centro-Oeste;municipal;2;12;1,0;66,34;752,8217;3,5;91,595;68,56;80,0;2,22;1,951;66,74;752,15;4,0;80,0;127;1570;19;776,08;0;150858,0;24073,13;147,02;11,9241
2024;23028997;60007331;2307254;Jijoca de Jericoacoara;CE;Nordeste;municipal;2;17;1,0;99,76;830,1665;5,0;97,44;80,0;80,0;-19,76;-2,823;84,46;795,68;1,0;80,0;49;452;8;796,59;0;27662,0;25710,11;83,02;10,2279
2024;35135441;60027221;3538709;Piracicaba;SP;Sudeste;municipal;2;5;1,0454545;54,74;743,5309;2,0;90,015;58,93;80,0;4,19;3,609;51,91;740,39;15,0;80,0;96;3598;54;682,4801798;1;438827,0;101068,5;264,77;12,9919
2024;31075369;60018135;3106200;Belo Horizonte;MG;Sudeste;municipal;2;12;1,53;57,61;748,4681;2,5;84,09;61,33;80,0;3,72;3,199;59,81;751,71;8,0;80,0;81;16012;262;759,6;0;2416339,0;53882,2;7167,02;14,6978
2024;42046520;60035700;4210035;Luzerna;SC;Sul;municipal;2;3;1,18;72,91;754,9799;4,0;85,31;74,01;80,0;1,1;1,013;61,38;747,11;7,0;80,0;59;59;1;730,25;1;5931,0;58389,65;47,93;8,6881
2024;43010303;60036649;4303509;Camaquã;RS;Sul;municipal;2;3;1,0526316;58,61;742,9523;2,0;83,93;62,16;80,0;3,55;3,056;63,43;747,39;6,0;80,0;35;560;22;816,5206279;0;63959,0;49323,43;37,37;11,066
2024;42053090;60035703;4209102;Joinville;SC;Sul;estadual;2;1;1,78;62,15;747,4319;3,0;75,965;68,23;80,0;6,08;2,55;61,38;747,11;7,0;80,0;45;5308;89;714,8;1;654888,0;76067,78;449,3;13,3922
2024;33149631;60023431;3303401;Nova Friburgo;RJ;Sudeste;municipal;2;14;1,11;65,29;749,1448;3,0;83,60499999999999;67,69;80,0;2,4;2,101;52,13;737,3;14,0;80,0;36;1534;47;748,03;0;203328,0;36234,89;195,07;12,2226
2024;35394918;60026546;3550308;São Paulo;SP;Sudeste;estadual;2;1;1,0769231;50,16;738,0494;0,5;84,24000000000001;44,37;80,0;-5,79;4,263;51,91;740,39;15,0;80,0;77;94373;1110;650,8814697;1;11895578,0;89682,49;7387,69;16,2917
2024;15039565;60003384;1504000;Limoeiro do Ajuru;PA;Norte;municipal;2;15;1,4;47,64;734,1187;1,0;81,33500000000001;52,92;80,0;5,28;4,623;48,38;733,29;17,0;80,0;109;256;14;740,07;1;31778,0;18943,64;16,79;10,3666
2024;42040362;60036141;4208401;Itapiranga;SC;Sul;municipal;2;10;1,08;71,58;753,6581;4,0;84,50999999999999;72,9;80,0;1,32;1,203;61,38;747,11;7,0;80,0;60;231;8;782,28;0;17149,0;79885,07;55,01;9,7498
2024;24022769;60009842;2412906;São Tomé;RN;Nordeste;municipal;2;16;1,29;20,09;701,8644;0,0;82,825;27,18;80,0;7,09;8,559;37,24;724,89;22,0;80,0;36;63;3;737,18;1;10188,0;18144,48;12,55;9,2291
2024;31092653;60019575;3148004;Patos de Minas;MG;Sudeste;estadual;2;9;1,08;70,81;765,8133;3,5;90,425;70,88;80,0;0,07;1,313;59,81;751,71;8,0;80,0;95;1280;24;809,37;0;167870,0;48557,63;43,49;12,031
2024;33116895;60025103;3304557;Rio de Janeiro;RJ;Sudeste;municipal;2;1;1,24;56,19;741,2373;2,5;84,625;60,14;80,0;3,95;3,401;52,13;737,3;14,0;80,0;87;43411;687;793,2;0;6729894,0;62179,64;5265,81;15,7221
2024;35326026;60026042;3552502;Suzano;SP;Sudeste;estadual;2;11;1,1;50,64;737,2065;1,0;87,44;48,1;80,0;-2,54;4,194;51,91;740,39;15,0;80,0;40;3638;52;735,89078;1;318765,0;58408,85;1270,37;12,6722
2024;35335651;60030013;3552809;Taboão da Serra;SP;Sudeste;municipal;2;7;1,3043478;45,59;731,3697;1,0;84,87;51,16;80,0;5,57;4,916;51,91;740,39;15,0;80,0;91;2465;26;768,4656971;0;284274,0;42508,91;12049,87;12,5577
2024;28003070;60014586;2802908;Itabaiana;SE;Nordeste;municipal;2;10;1,29;26,63;707,6382;0,5;87,96000000000001;33,84;80,0;7,21;7,624;31,3;713,13;24,0;80,0;71;776;28;787,08;0;108408,0;27144,55;258,3;11,5937
2024;23005291;60008914;2301208;Aracoiaba;CE;Nordeste;municipal;2;17;1,07;87,25;788,56;5,0;96,245;80,0;80,0;-7,25;-1,036;84,46;795,68;1,0;80,0;31;317;11;830,02;0;26696,0;12596,79;38,67;10,1923
2024;52062212;60041855;5217609;Planaltina;GO;Centro-Oeste;municipal;2;6;1,21;65,51;749,5247;3,5;90,955;67,87;80,0;2,36;2,07;66,74;752,15;4,0;80,0;91;1543;33;662,18;1;110619,0;17536,81;32,17;11,6139
2024;35319570;60029032;3548708;São Bernardo do Campo;SP;Sudeste;municipal;2;12;1,25;55,57;743,3592;2,0;86,1;59,62;80,0;4,05;3,49;51,91;740,39;15,0;80,0;123;6727;74;749,9752166;0;840499,0;85622,7;1872,59;13,6418
2024;32044158;60022507;3201902;Domingos Martins;ES;Sudeste;municipal;2;20;1,11;80,64;766,9963;5,0;92,87;80,0;80,0;-0,64;-0,091;67,93;753,72;3,0;80,0;9;382;17;619,03;1;37972,0;34103,39;25,99;10,5446
2024;52037835;60040891;5207105;Diorama;GO;Centro-Oeste;municipal;2;19;1,0;100,0;786,6255;4,5;96,775;80,0;80,0;-20,0;-2,857;66,74;752,15;4,0;80,0;22;22;1;794,14;0;2023,0;60173,5;3,61;7,6128
2024;13027137;60001175;1304302;Urucará;AM;Norte;municipal;2;6;1,1;57,02;740,699;3,0;91,215;60,83;80,0;3,81;3,283;52,2;736,47;13,0;80,0;70;180;4;699,48;1;19505,0;12537,66;0,61;9,8785
2024;41010262;60032472;4101606;Arapoti;PR;Sul;municipal;2;12;1,05;75,42;754,3557;3,5;91,33500000000001;76,12;80,0;0,7;0,654;73,12;757,21;2,0;80,0;38;342;7;825,73;0;26310,0;62064,58;19,0;10,1777
2024;31117302;60021940;3170206;Uberlândia;MG;Sudeste;municipal;2;8;1,48;50,92;739,817;2,5;83,35;55,71;80,0;4,79;4,154;59,81;751,71;8,0;80,0;167;5954;86;770,61;0;754954,0;67640,79;146,78;13,5344
2024;41072144;60033432;4104204;Campo Largo;PR;Sul;municipal;2;7;1,0;73,34;757,5647;3,5;87,205;74,37;80,0;1,03;0,951;73,12;757,21;2,0;80,0;77;1576;34;752,81;0;142695,0;49548,99;89,94;11,8685
2024;35424382;60030640;3550308;São Paulo;SP;Sudeste;municipal;2;1;1,0344828;37,87;721,2607;0,5;84,24000000000001;44,37;80,0;6,5;6,019;51,91;740,39;15,0;80,0;84;94373;1110;715,2869426;1;11895578,0;89682,49;7387,69;16,2917
2024;32029556;60022393;3204906;São Mateus;ES;Sudeste;municipal;2;11;1,04;67,19;751,3222;3,0;88,69;69,26;80,0;2,07;1,83;67,93;753,72;3,0;80,0;115;1514;34;815,48;0;133359,0;32659,49;46,53;11,8008
2024;35182925;60028640;3549805;São José do Rio Preto;SP;Sudeste;municipal;2;18;1,3333333;52,06;741,4672;2,0;86,975;56,68;80,0;4,62;3,991;51,91;740,39;15,0;80,0;58;3296;44;767,6771187;0;501597,0;52612,2;946,53;13,1256
2024;52002381;60041159;5208707;Goiânia;GO;Centro-Oeste;municipal;2;8;1,0;66,56;750,6494;3,0;84,00999999999999;68,74;80,0;2,18;1,92;66,74;752,15;4,0;80,0;78;8840;164;779,43;0;1494599,0;50703,13;1776,75;14,2174
2024;43108037;60039572;4320453;Sério;RS;Sul;municipal;2;7;1,0;85,41;763,5525;2,5;92,10499999999999;80,0;80,0;-5,41;-0,773;63,43;747,39;6,0;80,0;18;18;1;687,4236984;1;2093,0;33602,01;22,9;7,6468
2024;41133798;60033571;4106902;Curitiba;PR;Sul;municipal;2;1;1,18;70,41;753,0573;3,5;80,41499999999999;71,93;80,0;1,52;1,37;73,12;757,21;2,0;80,0;119;12923;183;671,97;1;1829225,0;65637,24;4024,84;14,4194
2024;33102496;60024395;3304557;Rio de Janeiro;RJ;Sudeste;municipal;2;13;1,04;56,19;741,2373;2,5;84,625;60,14;80,0;3,95;3,401;52,13;737,3;14,0;80,0;86;43411;687;795,95;0;6729894,0;62179,64;5265,81;15,7221
2024;43063723;60038042;4314902;Porto Alegre;RS;Sul;estadual;2;11;1,2941176;48,75;735,6054;;;;;;;63,43;747,39;6,0;80,0;50;7389;236;717,5931128;1;1389322,0;75391,65;2837,52;14,1443
2024;41113464;60033093;4113304;Laranjeiras do Sul;PR;Sul;municipal;2;2;1,08;72,14;758,5406;3,5;85,84;73,37;80,0;1,23;1,123;73,12;757,21;2,0;80,0;64;408;12;785,58;0;33103,0;37184,67;45,79;10,4074
2024;35033632;60029468;3504107;Atibaia;SP;Sudeste;municipal;2;8;1,0;70,55;763,927;3,5;92,315;72,05;80,0;1,5;1,35;51,91;740,39;15,0;80,0;21;1697;26;807,1711517;0;166043,0;56771,94;264,61;12,02
2024;15099195;60001677;1506807;Santarém;PA;Norte;municipal;2;15;1,16;54,92;738,9022;2,0;81,635;59,08;80,0;4,16;3,583;48,38;733,29;17,0;80,0;39;4040;90;741,44;1;357311,0;24297,79;12,87;12,7864
2024;15037761;60003040;1503705;Itupiranga;PA;Norte;municipal;2;14;1,13;42,67;724,5942;1,0;83,805;48,62;80,0;5,95;5,333;48,38;733,29;17,0;80,0;45;486;8;732,44;1;52187,0;18774,64;6,5;10,8626
2024;35041837;60026334;3509502;Campinas;SP;Sudeste;estadual;2;5;1,1153846;58,44;751,3349;1,0;86,725;47,76;80,0;-10,68;3,08;51,91;740,39;15,0;80,0;82;8899;141;734,2026927;1;1185977,0;77546,47;1358,63;13,9861
