ano;id_aluno;id_escola;id_municipio;nome_municipio;sigla_uf;regiao;rede;serie;caderno;peso_aluno;mun_ctx_taxa_alfabetizacao;mun_ctx_media_portugues;mun_ctx_nivel_alfabetizacao;mun_ctx_percentual_participacao;mun_meta_2024;mun_meta_2030;mun_gap_projetado;mun_esforco_anual_requerido;uf_ctx_taxa_alfabetizacao;uf_ctx_media_portugues;uf_ctx_ranking_nacional;uf_meta_2030;escola_n_alunos_avaliados;mun_n_alunos_avaliados;mun_n_escolas;proficiencia;nao_alfabetizado;ibge_populacao;ibge_pib_per_capita;ibge_densidade_demografica;ibge_log_populacao
2024;11000053;60000064;1100023;Ariquemes;RO;Norte;municipal;2;13;1,25;62,3;757,0999;3,0;89,275;65,22;80,0;2,92;2,529;64,6;759,44;5,0;80,0;68;1066;18;766,13;0;108573,0;40376,66;20,41;11,5952
2024;11000268;60000067;1100023;Ariquemes;RO;Norte;municipal;2;2;1,17;62,3;757,0999;3,0;89,275;65,22;80,0;2,92;2,529;64,6;759,44;5,0;80,0;70;1066;18;774,28;0;108573,0;40376,66;20,41;11,5952
2024;11000771;60000076;1100023;Ariquemes;RO;Norte;municipal;2;21;1,0;62,3;757,0999;3,0;89,275;65,22;80,0;2,92;2,529;64,6;759,44;5,0;80,0;70;1066;18;763,15;0;108573,0;40376,66;20,41;11,5952
2024;11001352;60000273;1100601;Cacaulândia;RO;Norte;municipal;2;11;1,0;54,63;738,6521;3,0;88,80000000000001;58,84;80,0;4,21;3,624;64,6;759,44;5,0;80,0;14;68;2;774,27;0;4345,0;55003,22;2,92;8,377
2024;11002165;60000177;1100049;Cacoal;RO;Norte;municipal;2;4;1,07;62,51;755,5645;3,0;88,505;65,39;80,0;2,88;2,499;64,6;759,44;5,0;80,0;132;951;19;773,6;0;97637,0;39416,08;20,72;11,489
2024;11002392;60000181;1100049;Cacoal;RO;Norte;municipal;2;14;1,1;62,51;755,5645;3,0;88,505;65,39;80,0;2,88;2,499;64,6;759,44;5,0;80,0;158;951;19;680,86;1;97637,0;39416,08;20,72;11,489
2024;11002550;60000182;1100049;Cacoal;RO;Norte;municipal;2;6;1,22;62,51;755,5645;3,0;88,505;65,39;80,0;2,88;2,499;64,6;759,44;5,0;80,0;150;951;19;704,61;1;97637,0;39416,08;20,72;11,489
2024;11002725;60000279;1100049;Cacoal;RO;Norte;municipal;2;16;1,03;62,51;755,5645;3,0;88,505;65,39;80,0;2,88;2,499;64,6;759,44;5,0;80,0;56;951;19;752,77;0;97637,0;39416,08;20,72;11,489
2024;11002912;60000220;1101203;Ministro Andreazza;RO;Norte;municipal;2;9;1,14;72,5;785,6432;3,5;94,975;73,67;80,0;1,17;1,071;64,6;759,44;5,0;80,0;71;82;2;726,94;1;6657,0;66138,2;12,97;8,8036
2024;11003018;60000209;1100056;Cerejeiras;RO;Norte;municipal;2;6;1,0;58,53;746,4629;2,5;94,28;62,09;80,0;3,56;3,067;64,6;759,44;5,0;80,0;52;244;4;779,88;0;16975,0;59286,54;6,12;9,7396
2024;11003087;60000210;1100056;Cerejeiras;RO;Norte;municipal;2;20;1,09;58,53;746,4629;2,5;94,28;62,09;80,0;3,56;3,067;64,6;759,44;5,0;80,0;72;244;4;663,94;1;16975,0;59286,54;6,12;9,7396
2024;11003840;60000340;1100205;Porto Velho;RO;Norte;municipal;2;3;1,09;65,06;761,5118;2,5;85,58;67,5;80,0;2,44;2,134;64,6;759,44;5,0;80,0;161;5422;88;756,33;0;514873,0;49336,81;12,57;13,1517
2024;11003999;60000054;1100106;Guajará-Mirim;RO;Norte;municipal;2;2;1,12;41,76;730,6418;1,0;92,375;47,82;80,0;6,06;5,463;64,6;759,44;5,0;80,0;26;488;9;788,04;0;43553,0;26290,59;1,68;10,6818
2024;11004550;60000043;1100338;Nova Mamoré;RO;Norte;municipal;2;6;1,09;63,02;754,3625;2,0;87,16499999999999;65,81;80,0;2,79;2,426;64,6;759,44;5,0;80,0;93;404;9;781,21;0;28496,0;37218,07;2,24;10,2576
2024;11004772;60000329;1100338;Nova Mamoré;RO;Norte;municipal;2;8;1,41;63,02;754,3625;2,0;87,16499999999999;65,81;80,0;2,79;2,426;64,6;759,44;5,0;80,0;82;404;9;734,12;1;28496,0;37218,07;2,24;10,2576
2024;11005662;60000308;1101005;Governador Jorge Teixeira;RO;Norte;municipal;2;16;1,08;65,11;757,8076;3,5;91,25;67,54;80,0;2,43;2,127;64,6;759,44;5,0;80,0;44;124;3;773,93;0;8420,0;38019,36;2,07;9,0385
2024;11005797;60000330;1101609;Theobroma;RO;Norte;municipal;2;5;1,15;50,7;745,6802;3,0;93,1;55,53;80,0;4,83;4,186;64,6;759,44;5,0;80,0;13;114;3;789,35;0;8540,0;36036,77;4,85;9,0526
2024;11005860;60000100;1100122;Ji-Paraná;RO;Norte;estadual;2;15;1,19;57,02;751,6768;4,5;87,41;80,0;80,0;22,98;3,283;64,6;759,44;5,0;80,0;65;1481;33;723,59;1;139359,0;41794,73;16,91;11,8448
2024;11006122;60000106;1100122;Ji-Paraná;RO;Norte;estadual;2;14;1,0;57,02;751,6768;4,5;87,41;80,0;80,0;22,98;3,283;64,6;759,44;5,0;80,0;19;1481;33;770,7;0;139359,0;41794,73;16,91;11,8448
2024;11006337;60000111;1100122;Ji-Paraná;RO;Norte;estadual;2;13;1,25;57,02;751,6768;4,5;87,41;80,0;80,0;22,98;3,283;64,6;759,44;5,0;80,0;65;1481;33;721,47;1;139359,0;41794,73;16,91;11,8448
2024;11006722;60000246;1100122;Ji-Paraná;RO;Norte;municipal;2;8;1,14;81,83;781,0863;4,5;87,41;80,0;80,0;-1,83;-0,261;64,6;759,44;5,0;80,0;87;1481;33;767,96;0;139359,0;41794,73;16,91;11,8448
2024;11006726;60000246;1100122;Ji-Paraná;RO;Norte;municipal;2;12;1,14;81,83;781,0863;4,5;87,41;80,0;80,0;-1,83;-0,261;64,6;759,44;5,0;80,0;87;1481;33;752,48;0;139359,0;41794,73;16,91;11,8448
2024;11006818;60000272;1100122;Ji-Paraná;RO;Norte;municipal;2;21;1,08;81,83;781,0863;4,5;87,41;80,0;80,0;-1,83;-0,261;64,6;759,44;5,0;80,0;154;1481;33;772,2;0;139359,0;41794,73;16,91;11,8448
2024;11007022;60000309;1100122;Ji-Paraná;RO;Norte;municipal;2;12;1,08;81,83;781,0863;4,5;87,41;80,0;80,0;-1,83;-0,261;64,6;759,44;5,0;80,0;12;1481;33;763,96;0;139359,0;41794,73;16,91;11,8448
2024;11007025;60000310;1100122;Ji-Paraná;RO;Norte;municipal;2;6;1,22;81,83;781,0863;4,5;87,41;80,0;80,0;-1,83;-0,261;64,6;759,44;5,0;80,0;9;1481;33;799,89;0;139359,0;41794,73;16,91;11,8448
2024;11007489;60000128;1100254;Presidente Médici;RO;Norte;municipal;2;15;1,08;62,41;754,2629;3,5;90,455;65,31;80,0;2,9;2,513;64,6;759,44;5,0;80,0;79;202;6;660,57;1;20518,0;37834,15;12,69;9,9291
2024;11008216;60000306;1101302;Mirante da Serra;RO;Norte;municipal;2;1;1,16;59,21;753,8327;3,0;85,945;62,66;80,0;3,45;2,97;64,6;759,44;5,0;80,0;67;130;3;679,86;1;9740,0;39032,75;9,97;9,1841
2024;11008348;60000257;1101559;Teixeirópolis;RO;Norte;municipal;2;13;1,0;71,95;762,7594;3,5;88,505;73,21;80,0;1,26;1,15;64,6;759,44;5,0;80,0;33;53;2;744,93;0;4536,0;34485,45;10,63;8,42
2024;11009023;60000007;1100205;Porto Velho;RO;Norte;municipal;2;3;1,09;65,06;761,5118;2,5;85,58;67,5;80,0;2,44;2,134;64,6;759,44;5,0;80,0;81;5422;88;749,19;0;514873,0;49336,81;12,57;13,1517
2024;11010550;60000036;1100205;Porto Velho;RO;Norte;estadual;2;14;1,17;57,45;747,2139;2,5;85,58;67,5;80,0;10,05;3,221;64,6;759,44;5,0;80,0;80;5422;88;803,79;0;514873,0;49336,81;12,57;13,1517
2024;11010840;60000222;1100205;Porto Velho;RO;Norte;municipal;2;9;1,21;65,06;761,5118;2,5;85,58;67,5;80,0;2,44;2,134;64,6;759,44;5,0;80,0;147;5422;88;812,74;0;514873,0;49336,81;12,57;13,1517
2024;11010974;60000225;1100205;Porto Velho;RO;Norte;municipal;2;6;1,23;65,06;761,5118;2,5;85,58;67,5;80,0;2,44;2,134;64,6;759,44;5,0;80,0;61;5422;88;743,4;0;514873,0;49336,81;12,57;13,1517
2024;11011821;60000304;1100205;Porto Velho;RO;Norte;municipal;2;5;1,04;65,06;761,5118;2,5;85,58;67,5;80,0;2,44;2,134;64,6;759,44;5,0;80,0;132;5422;88;712,29;1;514873,0;49336,81;12,57;13,1517
2024;11013233;60000353;1100205;Porto Velho;RO;Norte;municipal;2;16;1,21;65,06;761,5118;2,5;85,58;67,5;80,0;2,44;2,134;64,6;759,44;5,0;80,0;88;5422;88;679,82;1;514873,0;49336,81;12,57;13,1517
2024;11014322;60000238;1100809;Candeias do Jamari;RO;Norte;municipal;2;16;1,3;48,96;744,0355;1,5;85,08;54,05;80,0;5,09;4,434;64,6;759,44;5,0;80,0;66;366;7;744,95;0;24163,0;41452,22;2,89;10,0926
2024;11014748;60000197;1100189;Pimenta Bueno;RO;Norte;municipal;2;5;1,15;69,73;762,4062;4,0;90,03999999999999;71,37;80,0;1,64;1,467;64,6;759,44;5,0;80,0;123;472;8;756,39;0;39053,0;54396,33;5,42;10,5727
2024;11015365;60000283;1101484;São Felipe D'Oeste;RO;Norte;municipal;2;7;1,07;53,34;748,6658;3,0;86,64500000000001;57,76;80,0;4,42;3,809;64,6;759,44;5,0;80,0;37;53;2;746,95;0;5605,0;31740,59;11,11;8,6316
2024;11016731;60000269;1100320;São Miguel do Guaporé;RO;Norte;municipal;2;13;1,11;67,75;761,7789;3,0;92,155;69,73;80,0;1,98;1,75;64,6;759,44;5,0;80,0;190;302;7;713,39;1;22267,0;69573,45;2,73;10,0109
2024;11017152;60000156;1101500;Seringueiras;RO;Norte;municipal;2;4;1,0;63,02;752,9469;3,0;92,12;65,81;80,0;2,79;2,426;64,6;759,44;5,0;80,0;33;186;4;756,5;0;12954,0;34506,48;3,08;9,4692
2024;11017559;60000205;1100304;Vilhena;RO;Norte;municipal;2;1;1,27;65,62;760,7163;3,5;86,08500000000001;67,96;80,0;2,34;2,054;64,6;759,44;5,0;80,0;207;1319;17;752,68;0;108528,0;47137,93;6,62;11,5948
2024;11017640;60000205;1100304;Vilhena;RO;Norte;municipal;2;14;1,09;65,62;760,7163;3,5;86,08500000000001;67,96;80,0;2,34;2,054;64,6;759,44;5,0;80,0;207;1319;17;668,73;1;108528,0;47137,93;6,62;11,5948
2024;11017771;60000206;1100304;Vilhena;RO;Norte;municipal;2;12;1,33;65,62;760,7163;3,5;86,08500000000001;67,96;80,0;2,34;2,054;64,6;759,44;5,0;80,0;64;1319;17;767,75;0;108528,0;47137,93;6,62;11,5948
2024;11017930;60000267;1100304;Vilhena;RO;Norte;municipal;2;13;1,16;65,62;760,7163;3,5;86,08500000000001;67,96;80,0;2,34;2,054;64,6;759,44;5,0;80,0;114;1319;17;738,82;1;108528,0;47137,93;6,62;11,5948
2024;11018377;60000335;1100304;Vilhena;RO;Norte;municipal;2;21;1,18;65,62;760,7163;3,5;86,08500000000001;67,96;80,0;2,34;2,054;64,6;759,44;5,0;80,0;110;1319;17;733,77;1;108528,0;47137,93;6,62;11,5948
2024;11019232;60000367;1100130;Machadinho D'Oeste;RO;Norte;municipal;2;18;1,09;51,4;742,3103;2,5;87,17;56,12;80,0;4,72;4,086;64,6;759,44;5,0;80,0;44;405;9;764,11;0;34063,0;30995,68;3,66;10,436
2024;11019606;60000334;1100015;Alta Floresta D'Oeste;RO;Norte;municipal;2;8;1,13;64,55;758,3304;3,0;89,62;67,08;80,0;2,53;2,207;64,6;759,44;5,0;80,0;72;275;8;731,14;1;22853,0;45785,8;3,45;10,0369
2024;11020018;60000295;1100452;Buritis;RO;Norte;municipal;2;20;1,1;49,82;741,7757;2,5;89,255;54,78;80,0;4,96;4,311;64,6;759,44;5,0;80,0;66;438;9;731,39;1;30729,0;39734,71;9,92;10,333
2024;11020210;60000314;1100452;Buritis;RO;Norte;municipal;2;7;1,12;49,82;741,7757;2,5;89,255;54,78;80,0;4,96;4,311;64,6;759,44;5,0;80,0;54;438;9;772,5;0;30729,0;39734,71;9,92;10,333
2024;11020947;60000298;1100098;Espigão D'Oeste;RO;Norte;municipal;2;9;1,19;85,33;790,8992;4,5;91,88499999999999;80,0;80,0;-5,33;-0,761;64,6;759,44;5,0;80,0;66;392;8;760,77;0;32717,0;31297,89;6,36;10,3957
2024;11021089;60000391;1100098;Espigão D'Oeste;RO;Norte;estadual;2;20;1,17;69,18;766,0921;4,5;91,88499999999999;80,0;80,0;10,82;1,546;64,6;759,44;5,0;80,0;46;392;8;768,15;0;32717,0;31297,89;6,36;10,3957
2024;11021827;60000344;1100205;Porto Velho;RO;Norte;municipal;2;18;1,14;65,06;761,5118;2,5;85,58;67,5;80,0;2,44;2,134;64,6;759,44;5,0;80,0;45;5422;88;680,21;1;514873,0;49336,81;12,57;13,1517
2024;11022001;60000240;1100288;Rolim de Moura;RO;Norte;municipal;2;12;1,22;68,81;760,7296;3,5;91,13499999999999;70,6;80,0;1,79;1,599;64,6;759,44;5,0;80,0;18;673;10;716,91;1;62559,0;36567,58;34,74;11,0439
2024;13000495;60001422;1300086;Anamã;AM;Norte;municipal;2;15;1,07;33,26;724,327;1,0;76,025;40,16;80,0;6,9;6,677;52,2;736,47;13,0;80,0;14;59;3;779,61;0;10318,0;14992,63;4,16;9,2417
2024;13000751;60000737;1300102;Anori;AM;Norte;estadual;2;6;1,0;68,42;748,6279;4,0;91,85;76,6;80,0;8,18;1,654;52,2;736,47;13,0;80,0;88;277;5;806,55;0;17932,0;16572,11;2,82;9,7944
2024;13000990;60001038;1300144;Apuí;AM;Norte;municipal;2;11;1,09;56,79;739,7802;1,5;78,57499999999999;60,64;80,0;3,85;3,316;52,2;736,47;13,0;80,0;11;245;7;807,29;0;21735,0;17765,49;0,33;9,9867
2024;13002810;60001470;1300607;Benjamin Constant;AM;Norte;municipal;2;9;1,05;38,02;732,5226;0,0;95,82;;80,0;;5,997;52,2;736,47;13,0;80,0;119;780;17;738,91;1;40509,0;11588,66;3,8;10,6093
2024;13003032;60000658;1300607;Benjamin Constant;AM;Norte;municipal;2;9;1,0;38,02;732,5226;0,0;95,82;;80,0;;5,997;52,2;736,47;13,0;80,0;13;780;17;789,26;0;40509,0;11588,66;3,8;10,6093
2024;13003130;60001426;1300607;Benjamin Constant;AM;Norte;municipal;2;14;1,04;38,02;732,5226;0,0;95,82;;80,0;;5,997;52,2;736,47;13,0;80,0;48;780;17;719,17;1;40509,0;11588,66;3,8;10,6093
2024;11019363;60000080;1101757;Vale do Anari;RO;Norte;municipal;2;2;1,11;36,95;724,8829;1,0;87,19;43,54;80,0;6,59;6,15;64,6;759,44;5,0;80,0;115;115;1;757,49;0;8265,0;31132,61;2,99;9,0199
2024;12000466;60000617;1200104;Brasiléia;AC;Norte;municipal;2;3;1,13;;;;;;;;;;;;;31;385;7;731,82;1;27841,0;33396,79;5,46;10,2343
2024;12000771;60000626;1200104;Brasiléia;AC;Norte;municipal;2;14;1,27;;;;;;;;;;;;;91;385;7;731,45;1;27841,0;33396,79;5,46;10,2343
2024;12001676;60000413;1200203;Cruzeiro do Sul;AC;Norte;estadual;2;21;2,5;;;;;;;;;;;;;46;1103;35;761,99;0;98382,0;27242,21;8,94;11,4966
2024;12002078;60000411;1200203;Cruzeiro do Sul;AC;Norte;municipal;2;13;1,33;;;;;;;;;;;;;21;1103;35;749,27;0;98382,0;27242,21;8,94;11,4966
2024;12002483;60000631;1200203;Cruzeiro do Sul;AC;Norte;estadual;2;11;1,07;;;;;;;;;;;;;30;1103;35;783,05;0;98382,0;27242,21;8,94;11,4966
2024;12003282;60000430;1200302;Feijó;AC;Norte;estadual;2;16;1,04;;;;;;;;;;;;;109;391;7;790,87;0;37644,0;19693,55;1,16;10,536
2024;12003675;60000424;1200336;Mâncio Lima;AC;Norte;municipal;2;10;1,18;;;;;;;;;;;;;81;215;6;756,15;0;20329,0;16686,7;2,79;9,9199
2024;12003973;60000446;1200344;Manoel Urbano;AC;Norte;municipal;2;21;1,08;;;;;;;;;;;;;41;189;4;797,86;0;12776,0;20555,26;0,75;9,4554
2024;12004791;60000599;1200435;Santa Rosa do Purus;AC;Norte;municipal;2;9;1,24;;;;;;;;;;;;;58;58;1;648,95;1;7143,0;17369,45;0,76;8,874
2024;12004993;60000531;1200450;Senador Guiomard;AC;Norte;estadual;2;18;1,13;;;;;;;;;;;;;60;280;10;771,62;0;22352,0;49741,45;8,69;10,0147
2024;12005233;60000567;1200500;Sena Madureira;AC;Norte;municipal;2;12;1,19;;;;;;;;;;;;;44;482;13;646,2;1;43916,0;22147,92;1,6;10,6901
2024;12005616;60000448;1200500;Sena Madureira;AC;Norte;municipal;2;14;1,0;;;;;;;;;;;;;74;482;13;778,72;0;43916,0;22147,92;1,6;10,6901
2024;12005624;60000448;1200500;Sena Madureira;AC;Norte;municipal;2;8;1,0;;;;;;;;;;;;;74;482;13;778,04;0;43916,0;22147,92;1,6;10,6901
2024;12005772;60000438;1200609;Tarauacá;AC;Norte;municipal;2;17;1,3;;;;;;;;;;;;;47;619;14;790,33;0;46517,0;20037,41;1,76;10,7476
2024;12005914;60000409;1200609;Tarauacá;AC;Norte;estadual;2;18;1,4;;;;;;;;;;;;;15;619;14;706,93;1;46517,0;20037,41;1,76;10,7476
2024;12006465;60000540;1200708;Xapuri;AC;Norte;estadual;2;17;1,38;;;;;;;;;;;;;69;205;3;760,1;0;19090,0;32793,4;3,01;9,857
2024;12007056;60000473;1200401;Rio Branco;AC;Norte;municipal;2;4;1,19;;;;;;;;;;;;;76;4491;87;781,28;0;387852,0;33417,3;38,03;12,8684
2024;12007286;60000553;1200401;Rio Branco;AC;Norte;estadual;2;4;1,07;;;;;;;;;;;;;58;4491;87;670,35;1;387852,0;33417,3;38,03;12,8684
2024;12007442;60000602;1200401;Rio Branco;AC;Norte;municipal;2;9;1,23;;;;;;;;;;;;;94;4491;87;747,35;0;387852,0;33417,3;38,03;12,8684
2024;12007496;60000602;1200401;Rio Branco;AC;Norte;municipal;2;1;1,12;;;;;;;;;;;;;94;4491;87;767,65;0;387852,0;33417,3;38,03;12,8684
2024;12007553;60000470;1200401;Rio Branco;AC;Norte;estadual;2;6;1,05;;;;;;;;;;;;;31;4491;87;732,89;1;387852,0;33417,3;38,03;12,8684
2024;12007630;60000491;1200401;Rio Branco;AC;Norte;municipal;2;21;1,3;;;;;;;;;;;;;77;4491;87;751,9;0;387852,0;33417,3;38,03;12,8684
2024;12007953;60000510;1200401;Rio Branco;AC;Norte;municipal;2;14;1,31;;;;;;;;;;;;;32;4491;87;801,23;0;387852,0;33417,3;38,03;12,8684
2024;12007989;60000476;1200401;Rio Branco;AC;Norte;estadual;2;15;1,22;;;;;;;;;;;;;113;4491;87;732,08;1;387852,0;33417,3;38,03;12,8684
2024;12008476;60000616;1200401;Rio Branco;AC;Norte;estadual;2;8;1,13;;;;;;;;;;;;;92;4491;87;763,85;0;387852,0;33417,3;38,03;12,8684
2024;12008648;60000477;1200401;Rio Branco;AC;Norte;estadual;2;10;1,08;;;;;;;;;;;;;65;4491;87;715,75;1;387852,0;33417,3;38,03;12,8684
2024;12008800;60000633;1200401;Rio Branco;AC;Norte;estadual;2;11;1,14;;;;;;;;;;;;;85;4491;87;800,55;0;387852,0;33417,3;38,03;12,8684
2024;12008884;60000625;1200401;Rio Branco;AC;Norte;municipal;2;2;1,32;;;;;;;;;;;;;69;4491;87;777,4;0;387852,0;33417,3;38,03;12,8684
2024;12008941;60000525;1200401;Rio Branco;AC;Norte;estadual;2;15;1,06;;;;;;;;;;;;;131;4491;87;636,02;1;387852,0;33417,3;38,03;12,8684
2024;12009334;60000475;1200401;Rio Branco;AC;Norte;municipal;2;6;1,17;;;;;;;;;;;;;128;4491;87;719,35;1;387852,0;33417,3;38,03;12,8684
2024;12009453;60000594;1200401;Rio Branco;AC;Norte;estadual;2;7;1,12;;;;;;;;;;;;;105;4491;87;699,39;1;387852,0;33417,3;38,03;12,8684
2024;12009460;60000479;1200401;Rio Branco;AC;Norte;estadual;2;17;1,17;;;;;;;;;;;;;58;4491;87;728,13;1;387852,0;33417,3;38,03;12,8684
2024;12009499;60000479;1200401;Rio Branco;AC;Norte;estadual;2;5;1,25;;;;;;;;;;;;;58;4491;87;758,46;0;387852,0;33417,3;38,03;12,8684
2024;12010709;60000604;1200401;Rio Branco;AC;Norte;municipal;2;21;1,17;;;;;;;;;;;;;65;4491;87;670,24;1;387852,0;33417,3;38,03;12,8684
2024;12010733;60000604;1200401;Rio Branco;AC;Norte;municipal;2;7;1,5;;;;;;;;;;;;;65;4491;87;753,92;0;387852,0;33417,3;38,03;12,8684
2024;12010982;60000509;1200401;Rio Branco;AC;Norte;estadual;2;20;1,17;;;;;;;;;;;;;45;4491;87;780,45;0;387852,0;33417,3;38,03;12,8684
2024;12011501;60000499;1200401;Rio Branco;AC;Norte;estadual;2;5;1,17;;;;;;;;;;;;;50;4491;87;748,37;0;387852,0;33417,3;38,03;12,8684
2024;12011603;60000585;1200401;Rio Branco;AC;Norte;municipal;2;7;1,4;;;;;;;;;;;;;47;4491;87;750,07;0;387852,0;33417,3;38,03;12,8684
2024;12011605;60000585;1200401;Rio Branco;AC;Norte;municipal;2;2;1,4;;;;;;;;;;;;;47;4491;87;808,64;0;387852,0;33417,3;38,03;12,8684
2024;12011789;60000556;1200401;Rio Branco;AC;Norte;estadual;2;13;1,33;;;;;;;;;;;;;95;4491;87;740,97;1;387852,0;33417,3;38,03;12,8684
2024;12012032;60000488;1200401;Rio Branco;AC;Norte;estadual;2;8;1,56;;;;;;;;;;;;;16;4491;87;658,28;1;387852,0;33417,3;38,03;12,8684
2024;13004206;60001021;1300706;Boca do Acre;AM;Norte;municipal;2;12;1,32;59,09;740,8025;1,5;79,75;62,56;80,0;3,47;2,987;52,2;736,47;13,0;80,0;52;348;13;697,39;1;38246,0;17302,07;1,4;10,5518
2024;13004433;60001024;1300706;Boca do Acre;AM;Norte;estadual;2;18;1,25;49,62;735,4635;1,5;79,75;62,56;80,0;12,94;4,34;52,2;736,47;13,0;80,0;22;348;13;741,92;1;38246,0;17302,07;1,4;10,5518
2024;13004877;60000743;1300839;Caapiranga;AM;Norte;estadual;2;19;1,06;46,05;729,3994;0,0;89,87;;80,0;;4,85;52,2;736,47;13,0;80,0;41;123;5;701,06;1;14310,0;15311,81;1,16;9,5688
2024;13005197;60001414;1300904;Canutama;AM;Norte;estadual;2;2;1,09;84,63;768,205;;;;;;;52,2;736,47;13,0;80,0;44;165;5;775,47;0;17885,0;11643,67;0,43;9,7918
2024;13005341;60001070;1301001;Carauari;AM;Norte;municipal;2;6;1,11;47,38;728,1047;1,0;82,845;52,7;80,0;5,32;4,66;52,2;736,47;13,0;80,0;19;340;12;678,77;1;30892,0;14027,0;1,0;10,3383
2024;13005596;60001071;1301001;Carauari;AM;Norte;municipal;2;14;1,17;47,38;728,1047;1,0;82,845;52,7;80,0;5,32;4,66;52,2;736,47;13,0;80,0;18;340;12;669,95;1;30892,0;14027,0;1,0;10,3383
2024;13005613;60001254;1301100;Careiro;AM;Norte;municipal;2;14;5,28;20,71;696,5424;;;;;;;52,2;736,47;13,0;80,0;63;174;3;691,98;1;32442,0;13460,39;5,37;10,3872
2024;13006648;60000754;1301209;Coari;AM;Norte;estadual;2;20;1,13;56,31;742,1508;0,0;86,42;45,17;80,0;-11,14;3,384;52,2;736,47;13,0;80,0;61;932;17;759,75;0;73820,0;52745,58;1,31;11,2094
2024;13007072;60001500;1301209;Coari;AM;Norte;municipal;2;15;1,04;38,77;726,3052;0,0;86,42;45,17;80,0;6,4;5,89;52,2;736,47;13,0;80,0;125;932;17;747,54;0;73820,0;52745,58;1,31;11,2094
2024;13007113;60001500;1301209;Coari;AM;Norte;municipal;2;11;1,3;38,77;726,3052;0,0;86,42;45,17;80,0;6,4;5,89;52,2;736,47;13,0;80,0;125;932;17;747,6;0;73820,0;52745,58;1,31;11,2094
2024;13007176;60001500;1301209;Coari;AM;Norte;municipal;2;6;1,35;38,77;726,3052;0,0;86,42;45,17;80,0;6,4;5,89;52,2;736,47;13,0;80,0;125;932;17;675,75;1;73820,0;52745,58;1,31;11,2094
2024;13007260;60001372;1301209;Coari;AM;Norte;municipal;2;19;1,07;38,77;726,3052;0,0;86,42;45,17;80,0;6,4;5,89;52,2;736,47;13,0;80,0;102;932;17;696,02;1;73820,0;52745,58;1,31;11,2094
2024;13008389;60001172;1301605;Fonte Boa;AM;Norte;municipal;2;21;1,35;26,88;719,7209;;;;;;;52,2;736,47;13,0;80,0;74;242;5;760,87;0;27875,0;11635,12;1,88;10,2355
2024;13008774;60001318;1301654;Guajará;AM;Norte;municipal;2;21;1,42;61,86;745,9459;2,5;83,195;64,85;80,0;2,99;2,591;52,2;736,47;13,0;80,0;12;158;4;750,11;0;14332,0;12883,48;1,84;9,5703
2024;13008829;60001047;1301704;Humaitá;AM;Norte;estadual;2;7;1,15;57,53;738,5665;2,0;90,34;55,15;80,0;-2,38;3,21;52,2;736,47;13,0;80,0;60;762;17;759,33;0;62312,0;14861,74;1,34;11,0399
2024;13009273;60001046;1301704;Humaitá;AM;Norte;municipal;2;6;1,14;50,25;733,9155;2,0;90,34;55,15;80,0;4,9;4,25;52,2;736,47;13,0;80,0;43;762;17;763,31;0;62312,0;14861,74;1,34;11,0399
2024;13009570;60001048;1301704;Humaitá;AM;Norte;municipal;2;16;1,22;50,25;733,9155;2,0;90,34;55,15;80,0;4,9;4,25;52,2;736,47;13,0;80,0;40;762;17;730,44;1;62312,0;14861,74;1,34;11,0399
2024;13010105;60001257;1301852;Iranduba;AM;Norte;municipal;2;8;1,32;45,23;730,1307;0,5;75,38499999999999;50,85;80,0;5,62;4,967;52,2;736,47;13,0;80,0;62;885;21;790,93;0;67114,0;18826,12;18,42;11,1142
2024;13010256;60000787;1301852;Iranduba;AM;Norte;municipal;2;18;1,33;45,23;730,1307;0,5;75,38499999999999;50,85;80,0;5,62;4,967;52,2;736,47;13,0;80,0;15;885;21;686,28;1;67114,0;18826,12;18,42;11,1142
2024;13010401;60000785;1301852;Iranduba;AM;Norte;municipal;2;4;1,06;45,23;730,1307;0,5;75,38499999999999;50,85;80,0;5,62;4,967;52,2;736,47;13,0;80,0;16;885;21;710,05;1;67114,0;18826,12;18,42;11,1142
2024;13010761;60001415;1301852;Iranduba;AM;Norte;municipal;2;4;1,09;45,23;730,1307;0,5;75,38499999999999;50,85;80,0;5,62;4,967;52,2;736,47;13,0;80,0;70;885;21;763,13;0;67114,0;18826,12;18,42;11,1142
2024;13011114;60000949;1301902;Itacoatiara;AM;Norte;municipal;2;15;1,21;46,31;731,9141;1,0;82,84;51,78;80,0;5,47;4,813;52,2;736,47;13,0;80,0;28;1148;25;788,59;0;112520,0;29523,07;9,77;11,6309
2024;13011149;60000956;1301902;Itacoatiara;AM;Norte;municipal;2;6;1,06;46,31;731,9141;1,0;82,84;51,78;80,0;5,47;4,813;52,2;736,47;13,0;80,0;16;1148;25;670,77;1;112520,0;29523,07;9,77;11,6309
2024;13011239;60000959;1301902;Itacoatiara;AM;Norte;estadual;2;21;1,04;82,64;769,8402;1,0;82,84;51,78;80,0;-30,86;-0,377;52,2;736,47;13,0;80,0;78;1148;25;765,07;0;112520,0;29523,07;9,77;11,6309
