id_municipio,nome_municipio,sigla_uf,regiao,rede,ctx_taxa,meta_2024,gap_projetado,taxa_observada,meta_do_ano,nao_atingiu_meta,prob_nao_atingir_meta,faixa_risco,particao,n_alunos_avaliados,ibge_populacao,ibge_pib_per_capita
4203402,Campo Belo do Sul,SC,Sul,estadual,8.16,47.83,39.67,37.71,47.83,1,0.6726,alto,treino,33.0,7342.0,54682.1
4128807,Xambrê,PR,Sul,municipal,73.84,74.79,0.95,55.19,74.79,1,0.6726,alto,treino,74.0,5851.0,23670.83
4128807,Xambrê,PR,Sul,publica,73.84,74.79,0.95,55.19,74.79,1,0.6726,alto,treino,,5851.0,23670.83
3505500,Barretos,SP,Sudeste,municipal,59.67,63.04,3.37,58.42,63.04,1,0.6726,alto,treino,1117.0,126600.0,53044.34
3540903,Pradópolis,SP,Sudeste,municipal,74.24,75.13,0.89,62.53,75.13,1,0.6724,alto,treino,191.0,17309.0,84164.08
2502706,Borborema,PB,Nordeste,municipal,82.74,80.0,-2.74,67.57,80.0,1,0.6723,alto,teste,41.0,4231.0,19066.65
4205209,Erval Velho,SC,Sul,publica,56.49,60.39,3.9,58.15,60.39,1,0.6723,alto,treino,,5081.0,49828.58
2502706,Borborema,PB,Nordeste,publica,82.74,80.0,-2.74,67.57,80.0,1,0.6723,alto,treino,,4231.0,19066.65
1600550,Pracuúba,AP,Norte,municipal,36.41,43.05,6.64,30.66,43.05,1,0.6723,alto,treino,48.0,4042.0,24995.79
3123858,Entre Folhas,MG,Sudeste,municipal,78.64,78.84,0.2,77.45,78.84,1,0.6721,alto,treino,62.0,5293.0,15544.11
5008404,Vicentina,MS,Centro-Oeste,municipal,65.38,67.77,2.39,53.73,67.77,1,0.672,alto,treino,78.0,6476.0,59409.2
5104906,Jangada,MT,Centro-Oeste,estadual,61.7,59.89,-1.81,54.88,59.89,1,0.6719,alto,teste,64.0,7447.0,28239.69
1303205,Novo Airão,AM,Norte,publica,75.38,76.5,1.12,59.26,76.5,1,0.6717,alto,treino,,16467.0,14775.98
3140902,Matipó,MG,Sudeste,estadual,63.44,80.0,16.56,88.17,80.0,0,0.6717,alto,treino,170.0,19054.0,25301.56
5107909,Sinop,MT,Centro-Oeste,municipal,57.03,60.84,3.81,54.33,60.84,1,0.6715,alto,treino,2442.0,216029.0,54326.26
2613909,Serra Talhada,PE,Nordeste,municipal,76.13,76.71,0.58,77.92,76.71,0,0.6715,alto,teste,815.0,98143.0,20410.15
4213302,Ponte Alta,SC,Sul,publica,33.56,47.14,13.58,55.08,47.14,0,0.6715,alto,teste,,4430.0,46389.16
2100808,Anapurus,MA,Nordeste,municipal,91.05,80.0,-11.05,34.63,80.0,1,0.6714,alto,treino,109.0,14111.0,13664.02
1501709,Bragança,PA,Norte,municipal,42.72,48.67,5.95,37.0,48.67,1,0.6712,alto,treino,1230.0,131679.0,15016.29
3100302,Abre Campo,MG,Sudeste,publica,75.68,80.0,4.32,85.05,80.0,0,0.6711,alto,treino,,14312.0,23163.22
2700201,Anadia,AL,Nordeste,publica,53.44,57.84,4.4,45.26,57.84,1,0.671,alto,treino,,14193.0,19513.28
2511004,Pedra Branca,PB,Nordeste,publica,95.61,80.0,-15.61,69.89,80.0,1,0.671,alto,treino,,3846.0,12637.03
4113304,Laranjeiras do Sul,PR,Sul,publica,72.14,73.37,1.23,68.0,73.37,1,0.671,alto,treino,,33103.0,37184.67
3533304,Nova Luzitânia,SP,Sudeste,municipal,77.92,78.23,0.31,73.33,78.23,1,0.6709,alto,treino,41.0,2838.0,24693.45
2515906,Serraria,PB,Nordeste,municipal,83.64,80.0,-3.64,74.71,80.0,1,0.6707,alto,teste,55.0,4839.0,16445.34
2515906,Serraria,PB,Nordeste,publica,83.64,80.0,-3.64,74.71,80.0,1,0.6707,alto,treino,,4839.0,16445.34
3142908,Monte Azul,MG,Sudeste,estadual,86.2,80.0,-6.2,67.03,80.0,1,0.6706,alto,treino,129.0,20577.0,15840.89
4321006,Tapera,RS,Sul,estadual,90.58,64.43,-26.15,88.1,64.43,0,0.6705,alto,teste,50.0,10822.0,53977.92
2401206,Arez,RN,Nordeste,municipal,24.75,31.97,7.22,31.22,31.97,1,0.6705,alto,treino,149.0,13657.0,34508.6
3162609,São João do Oriente,MG,Sudeste,publica,83.42,80.0,-3.42,67.66,80.0,1,0.6703,alto,teste,,7139.0,18193.16
3162609,São João do Oriente,MG,Sudeste,municipal,83.42,80.0,-3.42,67.66,80.0,1,0.6703,alto,treino,76.0,7139.0,18193.16
3516309,Francisco Morato,SP,Sudeste,publica,51.74,55.48,3.74,50.92,55.48,1,0.6702,alto,treino,,171107.0,13076.43
4215505,Santa Cecília,SC,Sul,publica,66.38,68.59,2.21,57.41,68.59,1,0.67,alto,treino,,15764.0,42644.63
3511300,Cedral,SP,Sudeste,municipal,72.92,74.02,1.1,55.73,74.02,1,0.67,alto,treino,143.0,13160.0,61464.29
4203907,Capinzal,SC,Sul,municipal,72.28,73.49,1.21,69.54,73.49,1,0.6698,alto,treino,283.0,24176.0,61323.38
3123858,Entre Folhas,MG,Sudeste,publica,78.64,78.84,0.2,77.45,78.84,1,0.6697,alto,treino,,5293.0,15544.11
1302603,Manaus,AM,Norte,estadual,62.98,56.8,-6.18,56.52,56.8,1,0.6695,alto,treino,4459.0,2279686.0,55994.46
4117222,Nova Santa Rosa,PR,Sul,municipal,77.8,78.12,0.32,72.16,78.12,1,0.6694,alto,treino,139.0,8535.0,56739.89
2512721,Pedro Régis,PB,Nordeste,publica,47.41,52.73,5.32,23.99,52.73,1,0.6692,alto,treino,,5925.0,11901.43
3501004,Altinópolis,SP,Sudeste,municipal,68.51,70.36,1.85,67.78,70.36,1,0.669,alto,treino,164.0,17156.0,55172.42
2106904,Monção,MA,Nordeste,publica,51.98,56.61,4.63,36.19,56.61,1,0.669,alto,treino,,28606.0,9800.99
3544608,Sabino,SP,Sudeste,municipal,54.4,58.64,4.24,46.98,58.64,1,0.6688,alto,treino,43.0,5185.0,35337.51
4117305,Ortigueira,PR,Sul,municipal,62.63,65.49,2.86,58.43,65.49,1,0.6688,alto,treino,233.0,24627.0,145867.14
2924652,Pintadas,BA,Nordeste,municipal,44.93,50.59,5.66,55.7,50.59,0,0.6688,alto,treino,79.0,10656.0,12419.76
2500734,Amparo,PB,Nordeste,publica,85.27,80.0,-5.27,41.89,80.0,1,0.6687,alto,teste,,2316.0,15992.66
3522505,Itapevi,SP,Sudeste,municipal,50.26,55.16,4.9,55.46,55.16,0,0.6686,alto,treino,3253.0,241924.0,64545.46
2209302,Santa Luz,PI,Nordeste,municipal,100.0,80.0,-20.0,55.68,80.0,1,0.6684,alto,treino,34.0,5425.0,16163.13
1714302,Nazaré,TO,Norte,publica,45.94,51.46,5.52,34.23,51.46,1,0.6683,alto,treino,,4660.0,16834.12
2110856,São Francisco do Brejão,MA,Nordeste,publica,62.65,65.51,2.86,42.73,65.51,1,0.6683,alto,treino,,9222.0,15044.13
1100155,Ouro Preto do Oeste,RO,Norte,publica,72.39,73.58,1.19,66.4,73.58,1,0.6683,alto,treino,,38681.0,32974.3
4116000,Miraselva,PR,Sul,municipal,77.05,77.49,0.44,51.38,77.49,1,0.6682,alto,treino,29.0,2008.0,34558.76
5000252,Alcinópolis,MS,Centro-Oeste,publica,76.7,77.19,0.49,63.77,77.19,1,0.6682,alto,teste,,4648.0,82695.35
2408300,Nova Cruz,RN,Nordeste,publica,40.15,37.61,-2.54,27.74,37.61,1,0.6682,alto,treino,,35534.0,17707.58
2200400,Altos,PI,Nordeste,municipal,61.91,64.89,2.98,61.82,64.89,1,0.6679,alto,treino,577.0,49637.0,15410.16
3535200,Palmeira d'Oeste,SP,Sudeste,municipal,67.6,69.6,2.0,83.91,69.6,0,0.6679,alto,teste,76.0,8994.0,34341.12
2915809,Itambé,BA,Nordeste,municipal,22.21,29.39,7.18,26.98,29.39,1,0.6678,alto,treino,252.0,25108.0,16086.43
2605509,Ferreiros,PE,Nordeste,municipal,58.16,61.78,3.62,41.36,61.78,1,0.6678,alto,treino,82.0,15794.0,10853.68
3141504,Mendes Pimentel,MG,Sudeste,municipal,79.65,79.7,0.05,60.0,79.7,1,0.6677,alto,teste,55.0,5651.0,17367.01
4113304,Laranjeiras do Sul,PR,Sul,municipal,72.14,73.37,1.23,68.0,73.37,1,0.6677,alto,treino,408.0,33103.0,37184.67
3528502,Mairiporã,SP,Sudeste,municipal,55.0,59.15,4.15,63.31,59.15,0,0.6677,alto,treino,898.0,97399.0,28410.77
2201804,Bocaina,PI,Nordeste,municipal,90.77,80.0,-10.77,55.0,80.0,1,0.6676,alto,treino,20.0,4131.0,12984.02
3145307,Novo Cruzeiro,MG,Sudeste,estadual,67.93,76.27,8.34,75.07,76.27,1,0.6676,alto,treino,169.0,27453.0,15178.67
5103056,Cláudia,MT,Centro-Oeste,publica,51.33,61.97,10.64,66.28,61.97,0,0.6676,alto,teste,,9436.0,126385.44
3552700,Tabatinga,SP,Sudeste,publica,63.12,65.32,2.2,62.05,65.32,1,0.6675,alto,treino,,14994.0,34171.07
2106904,Monção,MA,Nordeste,municipal,51.98,56.61,4.63,36.19,56.61,1,0.6675,alto,treino,245.0,28606.0,9800.99
2708808,São Sebastião,AL,Nordeste,publica,36.66,43.27,6.61,42.43,43.27,1,0.6674,alto,teste,,32701.0,22534.72
4124053,Santa Terezinha de Itaipu,PR,Sul,publica,81.3,80.0,-1.3,79.46,80.0,1,0.6673,alto,treino,,25055.0,30538.58
4301552,Áurea,RS,Sul,municipal,86.67,80.0,-6.67,37.5,80.0,1,0.6671,alto,teste,16.0,3460.0,51374.57
4107900,Floresta,PR,Sul,publica,76.39,76.93,0.54,74.01,76.93,1,0.6666,alto,teste,,11226.0,32446.11
4208104,Itaiópolis,SC,Sul,municipal,65.52,67.88,2.36,57.23,67.88,1,0.6666,alto,teste,120.0,22741.0,61767.82
4108700,Grandes Rios,PR,Sul,publica,65.01,67.46,2.45,61.6,67.46,1,0.6665,alto,treino,,5586.0,31785.71
4108700,Grandes Rios,PR,Sul,municipal,65.01,67.46,2.45,61.6,67.46,1,0.6665,alto,treino,87.0,5586.0,31785.71
2103307,Codó,MA,Nordeste,publica,46.94,52.32,5.38,50.85,52.32,1,0.6664,alto,treino,,118295.0,15284.1
1501105,Bagre,PA,Norte,municipal,46.7,52.12,5.42,53.31,52.12,0,0.6663,alto,treino,276.0,34633.0,9524.1
3545407,Salto Grande,SP,Sudeste,municipal,60.22,63.49,3.27,44.94,63.49,1,0.6662,alto,teste,91.0,9212.0,42871.04
3151305,Piraúba,MG,Sudeste,estadual,61.11,75.54,14.43,60.0,75.54,1,0.6662,alto,treino,10.0,11958.0,20605.54
2402006,Caicó,RN,Nordeste,publica,37.06,42.3,5.24,47.28,42.3,0,0.6661,alto,teste,,63339.0,27404.87
3522604,Itapira,SP,Sudeste,estadual,40.48,63.71,23.23,71.34,63.71,0,0.666,alto,treino,59.0,73919.0,86120.94
2413508,Serrinha,RN,Nordeste,municipal,56.19,60.14,3.95,48.08,60.14,1,0.6659,alto,treino,56.0,6609.0,13976.09
2108603,Pinheiro,MA,Nordeste,publica,53.04,57.5,4.46,46.82,57.5,1,0.6659,alto,treino,,87919.0,15161.68
3140902,Matipó,MG,Sudeste,municipal,85.52,80.0,-5.52,65.0,80.0,1,0.6657,alto,treino,77.0,19054.0,25301.56
3520905,Ipaussu,SP,Sudeste,municipal,55.77,59.79,4.02,54.96,59.79,1,0.6656,alto,treino,140.0,13933.0,48669.92
3556503,Várzea Paulista,SP,Sudeste,municipal,48.73,53.85,5.12,53.24,53.85,1,0.6655,alto,treino,1188.0,119576.0,39607.13
1703008,Babaçulândia,TO,Norte,municipal,20.49,27.6,7.11,19.17,27.6,1,0.6653,alto,treino,68.0,7779.0,21781.85
2108108,Paulo Ramos,MA,Nordeste,municipal,76.26,76.82,0.56,90.57,76.82,0,0.6649,alto,treino,211.0,20792.0,12556.51
1506187,Rondon do Pará,PA,Norte,municipal,60.17,63.45,3.28,68.8,63.45,0,0.6649,alto,treino,376.0,56593.0,19140.87
2203354,Dirceu Arcoverde,PI,Nordeste,publica,33.24,40.14,6.9,11.96,40.14,1,0.6648,alto,treino,,7238.0,12380.63
3548104,Santo Antônio do Jardim,SP,Sudeste,municipal,71.46,72.81,1.35,72.45,72.81,1,0.6648,alto,treino,69.0,6237.0,40683.5
2701100,Branquinha,AL,Nordeste,publica,76.44,76.97,0.53,79.89,76.97,0,0.6647,alto,teste,,9786.0,86783.87
4200507,Águas de Chapecó,SC,Sul,publica,66.08,73.48,7.4,66.39,73.48,1,0.6646,alto,teste,,6128.0,39267.79
3543907,Rio Claro,SP,Sudeste,municipal,50.27,55.16,4.89,54.52,55.16,1,0.6644,alto,treino,1619.0,208857.0,73864.5
4216701,São José do Cedro,SC,Sul,publica,76.42,76.92,0.5,82.26,76.92,0,0.6641,alto,treino,,14491.0,47056.17
5008008,Terenos,MS,Centro-Oeste,estadual,36.59,63.66,27.07,68.25,63.66,0,0.664,alto,treino,27.0,18139.0,74345.0
4320552,Sertão Santana,RS,Sul,municipal,74.77,75.57,0.8,46.2,75.57,1,0.6637,alto,teste,13.0,5988.0,57543.59
2201101,Avelino Lopes,PI,Nordeste,publica,40.98,47.14,6.16,44.97,47.14,1,0.6637,alto,treino,,11106.0,11447.6
3531803,Monte Mor,SP,Sudeste,municipal,49.58,54.58,5.0,46.98,54.58,1,0.6637,alto,treino,754.0,67296.0,89892.39
4203907,Capinzal,SC,Sul,publica,72.28,73.49,1.21,69.54,73.49,1,0.6637,alto,treino,,24176.0,61323.38
1101500,Seringueiras,RO,Norte,municipal,63.02,65.81,2.79,66.06,65.81,0,0.6636,alto,teste,186.0,12954.0,34506.48
3514700,Echaporã,SP,Sudeste,municipal,77.86,78.18,0.32,95.07,78.18,0,0.6635,alto,teste,83.0,6295.0,29770.14
3527009,Lindóia,SP,Sudeste,municipal,77.11,77.54,0.43,61.13,77.54,1,0.6634,alto,teste,77.0,7147.0,56710.23
2610707,Paulista,PE,Nordeste,estadual,71.43,55.98,-15.45,18.18,55.98,1,0.6634,alto,treino,33.0,362960.0,19283.15
4117305,Ortigueira,PR,Sul,publica,63.9,65.49,1.59,57.28,65.49,1,0.6633,alto,treino,,24627.0,145867.14
2901700,Antônio Cardoso,BA,Nordeste,municipal,33.89,40.74,6.85,25.76,40.74,1,0.6633,alto,teste,66.0,11501.0,12067.91
2210953,Tamboril do Piauí,PI,Nordeste,publica,68.75,70.55,1.8,65.11,70.55,1,0.6633,alto,treino,,3029.0,12919.78
2515203,São Sebastião do Umbuzeiro,PB,Nordeste,municipal,94.99,80.0,-14.99,69.29,80.0,1,0.6631,alto,treino,33.0,3376.0,13765.4
4109104,Guaporema,PR,Sul,publica,84.38,80.0,-4.38,66.67,80.0,1,0.6629,alto,treino,,2217.0,47894.9
2805000,Pedra Mole,SE,Nordeste,publica,47.62,52.91,5.29,47.76,52.91,1,0.6628,alto,treino,,2818.0,26441.45
3523305,Itariri,SP,Sudeste,municipal,61.61,64.65,3.04,70.98,64.65,0,0.6628,alto,teste,153.0,15762.0,25417.27
2209658,São Francisco de Assis do Piauí,PI,Nordeste,municipal,33.64,40.51,6.87,36.86,40.51,1,0.6626,alto,treino,57.0,5703.0,11962.48
5102504,Cáceres,MT,Centro-Oeste,publica,47.53,52.83,5.3,51.27,52.83,1,0.6625,alto,treino,,91626.0,30512.4
3537008,Pedregulho,SP,Sudeste,municipal,60.85,64.02,3.17,51.67,64.02,1,0.6623,alto,treino,170.0,15742.0,90044.98
5212600,Mairipotaba,GO,Centro-Oeste,publica,97.33,80.0,-17.33,71.43,80.0,1,0.6622,alto,treino,,2618.0,38711.99
1701051,Angico,TO,Norte,municipal,40.16,46.41,6.25,59.12,46.41,0,0.6622,alto,teste,34.0,2918.0,18654.22
2702405,Delmiro Gouveia,AL,Nordeste,municipal,31.11,38.15,7.04,28.13,38.15,1,0.662,alto,treino,560.0,52809.0,17254.46
2706307,Palmeira dos Índios,AL,Nordeste,municipal,32.18,39.15,6.97,38.67,39.15,1,0.6619,alto,treino,586.0,73596.0,18577.8
4215505,Santa Cecília,SC,Sul,municipal,66.38,68.59,2.21,57.41,68.59,1,0.6617,alto,treino,230.0,15764.0,42644.63
4102109,Astorga,PR,Sul,municipal,79.57,79.63,0.06,75.21,79.63,1,0.6615,alto,teste,256.0,26145.0,44552.15
3120839,Cuparaque,MG,Sudeste,municipal,98.0,80.0,-18.0,69.0,80.0,1,0.6614,alto,treino,52.0,3994.0,20937.16
3120839,Cuparaque,MG,Sudeste,publica,98.0,80.0,-18.0,69.0,80.0,1,0.6614,alto,treino,,3994.0,20937.16
2202711,Cocal de Telha,PI,Nordeste,municipal,67.54,69.55,2.01,59.56,69.55,1,0.6614,alto,treino,60.0,5034.0,11983.31
2202711,Cocal de Telha,PI,Nordeste,publica,67.54,69.55,2.01,59.56,69.55,1,0.6614,alto,treino,,5034.0,11983.31
4322509,Vacaria,RS,Sul,estadual,78.69,68.24,-10.45,47.4,68.24,1,0.6613,alto,teste,255.0,66110.0,55987.49
2922052,Mulungu do Morro,BA,Nordeste,publica,22.47,29.66,7.19,28.83,29.66,1,0.6613,alto,treino,,13625.0,20804.11
3141405,Medina,MG,Sudeste,estadual,92.86,71.82,-21.04,50.0,71.82,1,0.6612,alto,treino,12.0,20492.0,16138.74
2104651,Governador Newton Bello,MA,Nordeste,publica,69.13,70.87,1.74,78.08,70.87,0,0.6611,alto,treino,,10981.0,10951.1
2505204,Cuitegi,PB,Nordeste,publica,29.25,36.38,7.13,24.78,36.38,1,0.6611,alto,teste,,6894.0,12715.98
2104651,Governador Newton Bello,MA,Nordeste,municipal,69.13,70.87,1.74,78.08,70.87,0,0.6611,alto,treino,82.0,10981.0,10951.1
2206605,Monte Alegre do Piauí,PI,Nordeste,publica,67.16,69.24,2.08,57.85,69.24,1,0.661,alto,treino,,10910.0,35867.46
2401206,Arez,RN,Nordeste,publica,24.75,31.97,7.22,31.22,31.97,1,0.6609,alto,teste,,13657.0,34508.6
2201606,Beneditinos,PI,Nordeste,municipal,77.58,77.94,0.36,68.49,77.94,1,0.6609,alto,teste,111.0,10104.0,11704.77
2918308,Jitaúna,BA,Nordeste,municipal,24.15,31.37,7.22,40.82,31.37,0,0.6609,alto,treino,98.0,14815.0,17078.84
4121505,Rebouças,PR,Sul,publica,86.33,80.0,-6.33,77.0,80.0,1,0.6609,alto,treino,,14754.0,43090.15
2413409,Serra Negra do Norte,RN,Nordeste,municipal,25.83,33.05,7.22,31.59,33.05,1,0.6609,alto,treino,48.0,7801.0,20810.02
3500204,Adolfo,SP,Sudeste,municipal,63.55,66.25,2.7,85.8,66.25,0,0.6604,alto,teste,44.0,4478.0,48075.7
4112009,Jaguariaíva,PR,Sul,municipal,80.92,80.0,-0.92,79.14,80.0,1,0.6604,alto,teste,440.0,36231.0,56927.36
2613503,São José do Belmonte,PE,Nordeste,municipal,46.7,52.12,5.42,60.42,52.12,0,0.6603,alto,treino,408.0,36752.0,14418.34
1101468,Pimenteiras do Oeste,RO,Norte,publica,54.77,58.95,4.18,57.63,58.95,1,0.6602,alto,treino,,2311.0,153693.21
2106755,Miranda do Norte,MA,Nordeste,publica,55.15,59.27,4.12,50.55,59.27,1,0.66,alto,treino,,24377.0,23725.89
2412203,São José de Mipibu,RN,Nordeste,estadual,22.58,41.43,18.85,25.89,41.43,1,0.6599,alto,treino,47.0,49693.0,29336.12
3121803,Dionísio,MG,Sudeste,municipal,82.4,80.0,-2.4,72.13,80.0,1,0.6599,alto,teste,61.0,6789.0,15437.18
2206605,Monte Alegre do Piauí,PI,Nordeste,municipal,67.16,69.24,2.08,57.85,69.24,1,0.6598,alto,treino,115.0,10910.0,35867.46
4110409,Indianópolis,PR,Sul,municipal,80.01,80.0,-0.01,69.81,80.0,1,0.6598,alto,treino,53.0,4531.0,170500.99
2205003,Itainópolis,PI,Nordeste,municipal,74.15,75.05,0.9,73.67,75.05,1,0.6597,alto,treino,84.0,10980.0,11552.91
2205003,Itainópolis,PI,Nordeste,publica,74.15,75.05,0.9,73.67,75.05,1,0.6597,alto,treino,,10980.0,11552.91
4117222,Nova Santa Rosa,PR,Sul,publica,77.8,78.12,0.32,72.16,78.12,1,0.6596,alto,treino,,8535.0,56739.89
4210407,Maracajá,SC,Sul,publica,60.85,62.07,1.22,61.81,62.07,1,0.6596,alto,treino,,8213.0,43268.6
2108009,Pastos Bons,MA,Nordeste,publica,74.16,75.06,0.9,64.01,75.06,1,0.6594,alto,teste,,19246.0,16764.63
3537800,Piedade,SP,Sudeste,municipal,58.57,62.12,3.55,63.25,62.12,0,0.6594,alto,treino,622.0,54237.0,33918.76
2203800,Flores do Piauí,PI,Nordeste,publica,46.83,52.23,5.4,43.3,52.23,1,0.6593,alto,teste,,4508.0,12233.58
2203800,Flores do Piauí,PI,Nordeste,municipal,46.83,52.23,5.4,43.3,52.23,1,0.6593,alto,treino,54.0,4508.0,12233.58
4215307,Salete,SC,Sul,municipal,78.0,78.29,0.29,68.23,78.29,1,0.6592,alto,treino,84.0,7643.0,50170.48
3506102,Bebedouro,SP,Sudeste,municipal,48.69,53.82,5.13,55.75,53.82,0,0.6591,alto,teste,567.0,78210.0,68324.52
3523206,Itararé,SP,Sudeste,municipal,55.9,59.9,4.0,53.17,59.9,1,0.659,alto,treino,486.0,45327.0,31028.86
2209708,São Francisco do Piauí,PI,Nordeste,publica,58.13,61.76,3.63,64.27,61.76,0,0.6589,alto,treino,,5404.0,12447.08
2209708,São Francisco do Piauí,PI,Nordeste,municipal,58.13,61.76,3.63,64.27,61.76,0,0.6589,alto,teste,65.0,5404.0,12447.08
1302603,Manaus,AM,Norte,publica,54.32,56.8,2.48,51.37,56.8,1,0.6589,alto,treino,,2279686.0,55994.46
2610509,Passira,PE,Nordeste,municipal,74.89,75.67,0.78,76.23,75.67,0,0.6589,alto,teste,201.0,29719.0,9875.84
2502003,Belém do Brejo do Cruz,PB,Nordeste,publica,57.5,61.23,3.73,40.07,61.23,1,0.6586,alto,treino,,6324.0,14731.18
2502003,Belém do Brejo do Cruz,PB,Nordeste,municipal,57.5,61.23,3.73,40.07,61.23,1,0.6586,alto,treino,55.0,6324.0,14731.18
4112009,Jaguariaíva,PR,Sul,publica,80.92,80.0,-0.92,79.14,80.0,1,0.6586,alto,teste,,36231.0,56927.36
3111101,Campina Verde,MG,Sudeste,publica,77.26,77.67,0.41,75.03,77.67,1,0.6585,alto,treino,,18250.0,37132.49
3526506,Lavínia,SP,Sudeste,municipal,62.02,64.99,2.97,59.08,64.99,1,0.6584,alto,treino,35.0,9909.0,26470.28
4216701,São José do Cedro,SC,Sul,municipal,76.38,76.92,0.54,82.26,76.92,0,0.6583,alto,teste,159.0,14491.0,47056.17
2512606,Quixaba,PB,Nordeste,municipal,69.23,70.95,1.72,45.45,70.95,1,0.6582,alto,teste,22.0,1798.0,17045.05
4216909,São Lourenço do Oeste,SC,Sul,municipal,71.41,72.76,1.35,71.25,72.76,1,0.6581,alto,treino,302.0,25770.0,71535.62
3142205,Miraí,MG,Sudeste,municipal,96.19,80.0,-16.19,79.2,80.0,1,0.6579,alto,treino,79.0,13922.0,26491.67
3513306,Cruzália,SP,Sudeste,municipal,85.19,80.0,-5.19,47.06,80.0,1,0.6578,alto,treino,17.0,2129.0,102488.96
5219357,Santa Isabel,GO,Centro-Oeste,publica,79.49,79.56,0.07,77.97,79.56,1,0.6578,alto,treino,,3556.0,41533.75
2806206,Salgado,SE,Nordeste,publica,33.77,40.63,6.86,44.89,40.63,0,0.6576,alto,teste,,20772.0,15450.75
4124608,São Carlos do Ivaí,PR,Sul,municipal,78.29,78.54,0.25,73.36,78.54,1,0.6575,alto,treino,75.0,6712.0,84600.12
3524204,Jaborandi,SP,Sudeste,municipal,82.62,80.0,-2.62,67.19,80.0,1,0.6575,alto,treino,67.0,6293.0,39265.06
3170057,Ubaporanga,MG,Sudeste,publica,59.53,70.32,10.79,69.73,70.32,1,0.6574,alto,treino,,13423.0,16924.98
2931301,Tapiramutá,BA,Nordeste,municipal,33.06,39.97,6.91,41.82,39.97,0,0.6572,alto,treino,110.0,16253.0,10722.02
2509404,Mogeiro,PB,Nordeste,municipal,73.21,74.26,1.05,60.61,74.26,1,0.6571,alto,treino,99.0,14375.0,15326.4
2509404,Mogeiro,PB,Nordeste,publica,73.21,74.26,1.05,60.61,74.26,1,0.6571,alto,teste,,14375.0,15326.4
3162575,São João do Manteninha,MG,Sudeste,publica,79.89,79.91,0.02,71.7,79.91,1,0.6571,alto,teste,,5468.0,16963.61
3162575,São João do Manteninha,MG,Sudeste,municipal,79.89,79.91,0.02,71.7,79.91,1,0.6571,alto,treino,59.0,5468.0,16963.61
2600401,Água Preta,PE,Nordeste,publica,61.14,64.26,3.12,55.57,64.26,1,0.657,alto,treino,,27221.0,9685.24
4124053,Santa Terezinha de Itaipu,PR,Sul,municipal,81.3,80.0,-1.3,79.46,80.0,1,0.6565,alto,teste,219.0,25055.0,30538.58
2201804,Bocaina,PI,Nordeste,publica,90.77,80.0,-10.77,55.0,80.0,1,0.6564,alto,treino,,4131.0,12984.02
4110409,Indianópolis,PR,Sul,publica,80.01,80.0,-0.01,69.81,80.0,1,0.6562,alto,teste,,4531.0,170500.99
2104503,Governador Archer,MA,Nordeste,municipal,88.98,80.0,-8.98,78.21,80.0,1,0.6562,alto,treino,93.0,10472.0,11750.1
2104503,Governador Archer,MA,Nordeste,publica,88.98,80.0,-8.98,78.21,80.0,1,0.6562,alto,treino,,10472.0,11750.1
2401909,Caiçara do Rio do Vento,RN,Nordeste,publica,59.21,44.52,-14.69,36.91,44.52,1,0.6562,alto,treino,,3359.0,141168.2
5106422,Peixoto de Azevedo,MT,Centro-Oeste,publica,36.06,42.73,6.67,41.77,42.73,1,0.6561,alto,treino,,33599.0,34119.74
5219357,Santa Isabel,GO,Centro-Oeste,municipal,79.49,79.56,0.07,77.97,79.56,1,0.656,alto,teste,36.0,3556.0,41533.75
4308508,Frederico Westphalen,RS,Sul,publica,76.95,65.99,-10.96,64.1,65.99,1,0.6557,alto,teste,,33684.0,53210.31
2806800,São Domingos,SE,Nordeste,publica,29.59,36.7,7.11,29.79,36.7,1,0.6555,alto,treino,,10550.0,15293.36
1703008,Babaçulândia,TO,Norte,publica,20.49,27.6,7.11,19.17,27.6,1,0.6554,alto,treino,,7779.0,21781.85
4102109,Astorga,PR,Sul,publica,79.57,79.63,0.06,75.21,79.63,1,0.6554,alto,treino,,26145.0,44552.15
2611309,Pombos,PE,Nordeste,publica,46.95,52.33,5.38,40.45,52.33,1,0.6553,alto,treino,,26847.0,23684.02
2611309,Pombos,PE,Nordeste,municipal,46.95,52.33,5.38,40.45,52.33,1,0.6553,alto,treino,133.0,26847.0,23684.02
2511004,Pedra Branca,PB,Nordeste,municipal,95.61,80.0,-15.61,69.89,80.0,1,0.6552,alto,treino,40.0,3846.0,12637.03
2203503,Elesbão Veloso,PI,Nordeste,municipal,50.09,55.01,4.92,51.08,55.01,1,0.6551,alto,treino,92.0,13786.0,15151.1
2101004,Arari,MA,Nordeste,municipal,67.49,69.51,2.02,72.37,69.51,0,0.6551,alto,treino,319.0,30521.0,13849.91
4305702,Condor,RS,Sul,estadual,100.0,80.0,-20.0,85.7,80.0,0,0.6549,alto,treino,7.0,6539.0,71966.97
3542909,Ribeirão Bonito,SP,Sudeste,municipal,79.24,79.35,0.11,53.4,79.35,1,0.6549,alto,treino,101.0,11079.0,44593.74
2806800,São Domingos,SE,Nordeste,municipal,29.59,36.7,7.11,29.79,36.7,1,0.6548,alto,treino,47.0,10550.0,15293.36
